Date,Open,High,Low,Close,Adj Close,Volume
16-05-2018,46.517502,47.115002,46.5,47.044998,45.228207,76732400
17-05-2018,47,47.227501,46.59,46.747501,44.942207,69176000
18-05-2018,46.797501,46.952499,46.532501,46.577499,44.778763,73190800
21-05-2018,47,47.317501,46.727501,46.907501,45.096012,73603200
22-05-2018,47.095001,47.220001,46.695,46.790001,44.983055,60962800
23-05-2018,46.587502,47.125,46.439999,47.09,45.271477,80233600
24-05-2018,47.192501,47.209999,46.552502,47.037498,45.220993,92936000
25-05-2018,47.057499,47.412498,46.912498,47.145,45.324348,69844000
29-05-2018,46.900002,47.1875,46.717499,46.974998,45.160912,90056400
30-05-2018,46.93,47,46.695,46.875,45.06477,74762000
31-05-2018,46.805,47.057499,46.535,46.717499,44.913364,109931200
01-06-2018,46.997501,47.564999,46.9375,47.560001,45.723328,93770000
04-06-2018,47.91,48.355,47.837502,47.9575,46.105473,105064800
05-06-2018,48.267502,48.485001,48.09,48.327499,46.461178,86264000
06-06-2018,48.407501,48.52,47.98,48.494999,46.622215,83734400
07-06-2018,48.535,48.549999,48.084999,48.365002,46.497231,85388800
08-06-2018,47.7925,48,47.442501,47.924999,46.074226,106627200
11-06-2018,47.837502,47.9925,47.552502,47.807499,45.961262,73234000
12-06-2018,47.8475,48.1525,47.787498,48.07,46.213619,67644400
13-06-2018,48.105,48.220001,47.610001,47.674999,45.833885,86553600
14-06-2018,47.887501,47.892502,47.555,47.700001,45.857914,86440400
15-06-2018,47.5075,47.540001,47.064999,47.209999,45.386837,246876800
18-06-2018,46.970001,47.305,46.799999,47.185001,45.362808,73939600
19-06-2018,46.285,46.5825,45.862499,46.422501,44.629745,134314000
20-06-2018,46.587502,46.799999,46.432499,46.625,44.824429,82514800
21-06-2018,46.8125,47.087502,46.235001,46.365002,44.574474,102847600
22-06-2018,46.529999,46.537498,46.174999,46.23,44.444679,108801600
25-06-2018,45.849998,46.23,45.182499,45.5425,43.78373,126652400
26-06-2018,45.747501,46.6325,45.634998,46.107498,44.326912,98276800
27-06-2018,46.307499,46.82,46.0075,46.040001,44.26202,101141200
28-06-2018,46.025002,46.552502,45.950001,46.375,44.584072,69460800
29-06-2018,46.572498,46.797501,45.727501,46.2775,44.490349,90950800
02-07-2018,45.955002,46.825001,45.855,46.794998,44.987873,70925200
03-07-2018,46.947498,46.987499,45.884998,45.98,44.204338,55819200
05-07-2018,46.314999,46.602501,46.07,46.349998,44.560043,66416800
06-07-2018,46.355,47.107498,46.299999,46.9925,45.177742,69940800
09-07-2018,47.375,47.669998,47.325001,47.645,45.805038,79026400
10-07-2018,47.677502,47.82,47.544998,47.587502,45.74976,63756400
11-07-2018,47.125,47.445,46.9025,46.970001,45.156109,75326000
12-07-2018,47.3825,47.852501,47.327499,47.7575,45.9132,72164400
13-07-2018,47.77,47.959999,47.724998,47.8325,45.985294,50055600
16-07-2018,47.880001,48.162498,47.605,47.727501,45.884357,60172400
17-07-2018,47.4375,47.967499,47.299999,47.862499,46.014145,62138000
18-07-2018,47.945,47.950001,47.482498,47.599998,45.761776,65573600
19-07-2018,47.422501,48.137501,47.422501,47.970001,46.117489,81147200
20-07-2018,47.945,48.107498,47.5425,47.860001,46.011738,82704800
23-07-2018,47.669998,47.990002,47.389999,47.9025,46.052593,63957600
24-07-2018,48.112499,48.415001,48.012501,48.25,46.386681,74791600
25-07-2018,48.264999,48.712502,48.107498,48.705002,46.824112,66839600
26-07-2018,48.6525,48.990002,48.4025,48.552502,46.677486,76304000
27-07-2018,48.747501,48.797501,47.525002,47.744999,45.901176,96096000
30-07-2018,47.974998,48.049999,47.267502,47.477501,45.644012,84118000
31-07-2018,47.575001,48.035,47.334999,47.572498,45.73534,157492000
01-08-2018,49.782501,50.439999,49.327499,50.375,48.429615,271742800
02-08-2018,50.145,52.095001,50.087502,51.8475,49.845253,249616000
03-08-2018,51.7575,52.185001,51.369999,51.997501,49.98946,133789600
06-08-2018,52,52.3125,51.767502,52.267502,50.249023,101701600
07-08-2018,52.330002,52.375,51.689999,51.7775,49.777943,102349600
08-08-2018,51.512501,51.952499,51.130001,51.8125,49.811596,90102000
09-08-2018,52.3825,52.445,51.799999,52.220001,50.203369,93970400
10-08-2018,51.84,52.275002,51.6675,51.8825,50.053825,98444800
13-08-2018,52.327499,52.737499,51.924999,52.217499,50.377018,103563600
14-08-2018,52.540001,52.639999,52.064999,52.4375,50.589264,82992000
15-08-2018,52.305,52.685001,52.0825,52.560001,50.707447,115230400
16-08-2018,52.9375,53.452499,52.8675,53.330002,51.450302,114001600
17-08-2018,53.360001,54.487499,53.290001,54.395,52.477768,141708000
20-08-2018,54.525002,54.794998,53.7775,53.865002,51.966454,121150800
21-08-2018,54.200001,54.297501,53.5075,53.759998,51.865143,104639200
22-08-2018,53.525002,54.09,53.459999,53.762501,51.867561,76072400
23-08-2018,53.662498,54.262501,53.650002,53.872501,51.973686,75532800
24-08-2018,54.150002,54.224998,53.7775,54.040001,52.135277,73905600
27-08-2018,54.287498,54.685001,54.0825,54.485001,52.564598,82100400
28-08-2018,54.752499,55.134998,54.73,54.924999,52.98909,91107200
29-08-2018,55.037498,55.872501,54.852501,55.744999,53.78019,109019200
30-08-2018,55.8125,57.064999,55.599998,56.2575,54.274628,195175200
31-08-2018,56.627499,57.217499,56.5,56.907501,54.901711,173360400
04-09-2018,57.102501,57.294998,56.657501,57.09,55.077778,109560400
05-09-2018,57.247501,57.4175,56.275002,56.717499,54.718407,133332000
06-09-2018,56.557499,56.837502,55.325001,55.775002,53.809132,137160000
07-09-2018,55.462502,56.342499,55.177502,55.325001,53.374985,150479200
10-09-2018,55.237499,55.462502,54.1175,54.5825,52.658669,158066000
11-09-2018,54.502499,56.075001,54.139999,55.962502,53.990017,142996000
12-09-2018,56.235001,56.25,54.959999,55.267502,53.319519,197114800
13-09-2018,55.880001,57.087502,55.642502,56.602501,54.607464,166825600
14-09-2018,56.4375,56.709999,55.630001,55.959999,53.987602,127997200
17-09-2018,55.537498,55.737499,54.317501,54.470001,52.550121,148780400
18-09-2018,54.447498,55.462502,54.279999,54.560001,52.636951,126286800
19-09-2018,54.625,54.904999,53.825001,54.592499,52.668304,108495200
20-09-2018,55.060001,55.57,54.787498,55.0075,53.06868,106435200
21-09-2018,55.195,55.34,54.322498,54.415001,52.497063,384986800
24-09-2018,54.205002,55.314999,54.157501,55.197498,53.25198,110773600
25-09-2018,54.9375,55.705002,54.924999,55.547501,53.589645,98217600
26-09-2018,55.25,55.9375,54.939999,55.105,53.162746,95938800
27-09-2018,55.955002,56.610001,55.884998,56.237499,54.255333,120724800
28-09-2018,56.197498,56.459999,56.005001,56.435001,54.445869,91717600
01-10-2018,56.987499,57.355,56.587502,56.814999,54.812469,94403200
02-10-2018,56.8125,57.5,56.657501,57.32,55.299671,99152800
03-10-2018,57.512501,58.3675,57.445,58.017502,55.972595,114619200
04-10-2018,57.695,58.087502,56.682499,56.997501,54.988541,128168000
05-10-2018,56.990002,57.102501,55.145,56.072498,54.096146,134322000
08-10-2018,55.552502,56.200001,55.049999,55.942501,53.970726,118655600
09-10-2018,55.91,56.817501,55.5625,56.717499,54.718407,107564000
10-10-2018,56.365002,56.587502,54.012501,54.09,52.183529,167962400
11-10-2018,53.630001,54.875,53.080002,53.612499,51.722843,212497600
12-10-2018,55.105,55.720001,54.209999,55.5275,53.570351,161351600
15-10-2018,55.290001,55.4575,54.317501,54.34,52.424709,123164000
16-10-2018,54.732498,55.747501,54.189999,55.537498,53.579994,116736000
17-10-2018,55.575001,55.66,54.834999,55.297501,53.348457,91541600
18-10-2018,54.465,54.935001,53.25,54.005001,52.101513,130325200
19-10-2018,54.514999,55.314999,54.357498,54.827499,52.895023,132314800
22-10-2018,54.947498,55.84,54.735001,55.162498,53.218212,115168400
23-10-2018,53.9575,55.8125,53.674999,55.682499,53.719883,155071200
24-10-2018,55.650002,56.057499,53.634998,53.772499,51.877213,163702000
25-10-2018,54.427502,55.345001,54.1875,54.950001,53.013203,119423200
26-10-2018,53.974998,55.047501,53.1675,54.075001,52.169041,189033600
29-10-2018,54.797501,54.922501,51.522499,53.060001,51.189819,183742000
30-10-2018,52.787498,53.794998,52.317501,53.325001,51.445477,146640000
31-10-2018,54.220001,55.112499,54.154999,54.715,52.786491,153435600
01-11-2018,54.762501,55.59,54.202499,55.555,53.596889,233292800
02-11-2018,52.387501,53.412498,51.357498,51.869999,50.041771,365314800
05-11-2018,51.075001,51.0975,49.5425,50.397499,48.62117,264654800
06-11-2018,50.48,51.18,50.422501,50.942501,49.146961,127531600
07-11-2018,51.4925,52.514999,51.032501,52.487499,50.637501,133697600
08-11-2018,52.494999,52.529999,51.6875,52.122501,50.460815,101450400
09-11-2018,51.387501,51.502499,50.5625,51.1175,49.487862,137463200
12-11-2018,49.75,49.962502,48.447498,48.5425,46.994946,204542000
13-11-2018,47.907501,49.294998,47.862499,48.057499,46.52541,187531600
14-11-2018,48.474998,48.619999,46.482498,46.700001,45.211197,243204000
15-11-2018,47.0975,47.9925,46.724998,47.852501,46.32695,185915200
16-11-2018,47.625,48.7425,47.365002,48.3825,46.840046,147713200
19-11-2018,47.5,47.674999,46.247501,46.465,44.983685,167701200
20-11-2018,44.592499,45.3675,43.877499,44.244999,42.834454,271300800
21-11-2018,44.932499,45.067501,44.137501,44.195,42.786049,124496800
23-11-2018,43.735001,44.150002,43.025002,43.072498,41.699337,94496000
26-11-2018,43.560001,43.737499,42.564999,43.654999,42.263264,179994000
27-11-2018,42.877499,43.692501,42.720001,43.560001,42.171299,165549600
28-11-2018,44.182499,45.322498,43.732498,45.235001,43.7929,184250000
29-11-2018,45.665001,45.700001,44.424999,44.887501,43.456478,167080000
30-11-2018,45.072498,45.0825,44.2575,44.645,43.221699,158126000
03-12-2018,46.115002,46.235001,45.302502,46.205002,44.731976,163210000
04-12-2018,45.237499,45.5975,44.067501,44.172501,42.764275,165377200
06-12-2018,42.939999,43.695,42.605,43.68,42.287472,172393600
07-12-2018,43.372501,43.622501,42.075001,42.122501,40.779625,169126400
10-12-2018,41.25,42.522499,40.8325,42.400002,41.048283,248104000
11-12-2018,42.915001,42.947498,41.75,42.157501,40.813511,189126800
12-12-2018,42.599998,42.98,42.255001,42.275002,40.927269,142510800
13-12-2018,42.622501,43.142502,42.387501,42.737499,41.375015,127594400
14-12-2018,42.25,42.27,41.32,41.369999,40.051121,162814800
17-12-2018,41.362499,42.087502,40.682499,40.985001,39.678387,177151600
18-12-2018,41.345001,41.8825,41.0975,41.517502,40.193905,135366000
19-12-2018,41.5,41.862499,39.772499,40.2225,38.940201,196189200
20-12-2018,40.099998,40.5275,38.825001,39.2075,37.957554,259092000
21-12-2018,39.215,39.540001,37.407501,37.682499,36.481171,382978400
24-12-2018,37.037498,37.887501,36.647499,36.7075,35.537254,148676800
26-12-2018,37.075001,39.307499,36.68,39.2925,38.039845,234330000
27-12-2018,38.959999,39.192501,37.517502,39.037498,37.792973,212468400
28-12-2018,39.375,39.630001,38.637501,39.057499,37.812336,169165600
31-12-2018,39.6325,39.84,39.119999,39.435001,38.177799,140014000
02-01-2019,38.7225,39.712502,38.557499,39.48,38.221367,148158800
03-01-2019,35.994999,36.43,35.5,35.547501,34.414234,365248800
04-01-2019,36.1325,37.137501,35.950001,37.064999,35.883362,234428400
07-01-2019,37.174999,37.2075,36.474998,36.982498,35.803493,219111200
08-01-2019,37.389999,37.955002,37.130001,37.6875,36.486008,164101200
09-01-2019,37.822498,38.6325,37.407501,38.327499,37.105602,180396400
10-01-2019,38.125,38.4925,37.715,38.450001,37.224201,143122800
11-01-2019,38.220001,38.424999,37.877499,38.072498,36.85873,108092800
14-01-2019,37.712502,37.817501,37.305,37.5,36.304493,129756800
15-01-2019,37.567501,38.3475,37.512501,38.267502,37.04752,114843600
16-01-2019,38.27,38.970001,38.25,38.735001,37.500118,122278800
17-01-2019,38.549999,39.415001,38.314999,38.965,37.722786,119284800
18-01-2019,39.375,39.470001,38.994999,39.205002,37.955143,135004000
22-01-2019,39.102501,39.182499,38.154999,38.325001,37.103191,121576000
23-01-2019,38.537498,38.785,37.924999,38.48,37.253246,92522400
24-01-2019,38.5275,38.619999,37.935001,38.174999,36.957973,101766000
25-01-2019,38.869999,39.532501,38.580002,39.439999,38.182644,134142000
28-01-2019,38.947498,39.0825,38.415001,39.075001,37.829281,104768400
29-01-2019,39.0625,39.532501,38.5275,38.669998,37.437199,166348800
30-01-2019,40.8125,41.537498,40.057499,41.3125,39.995438,244439200
31-01-2019,41.5275,42.25,41.139999,41.610001,40.28347,162958400
01-02-2019,41.740002,42.244999,41.482498,41.630001,40.302818,130672400
04-02-2019,41.852501,42.915001,41.82,42.8125,41.447624,125982000
05-02-2019,43.215,43.77,43.087502,43.544998,42.15678,144406400
06-02-2019,43.662498,43.892502,43.212502,43.560001,42.171299,112958400
07-02-2019,43.099998,43.485001,42.584999,42.735001,41.372597,126966800
08-02-2019,42.247501,42.665001,42.105,42.602501,41.421215,95280000
11-02-2019,42.762501,42.802502,42.3125,42.357498,41.183002,83973600
12-02-2019,42.525002,42.75,42.424999,42.7225,41.53788,89134000
13-02-2019,42.8475,43.119999,42.48,42.544998,41.365311,89960800
14-02-2019,42.427502,42.814999,42.345001,42.700001,41.516006,87342800
15-02-2019,42.8125,42.924999,42.4375,42.605,41.423637,98507200
19-02-2019,42.427502,42.860001,42.372501,42.732498,41.5476,75891200
20-02-2019,42.797501,43.330002,42.747501,43.0075,41.814976,104457600
21-02-2019,42.950001,43.092499,42.575001,42.764999,41.579205,68998800
22-02-2019,42.895,43.25,42.845001,43.2425,42.043465,75652800
25-02-2019,43.540001,43.967499,43.487499,43.557499,42.349731,87493600
26-02-2019,43.427502,43.825001,43.2925,43.5825,42.374031,68280800
27-02-2019,43.302502,43.75,43.182499,43.717499,42.505291,111341600
28-02-2019,43.580002,43.727501,43.23,43.287498,42.087219,112861600
01-03-2019,43.57,43.787498,43.2225,43.7425,42.529602,103544800
04-03-2019,43.922501,44.4375,43.4925,43.962502,42.743496,109744800
05-03-2019,43.985001,44,43.634998,43.8825,42.665714,78949600
06-03-2019,43.6675,43.872501,43.485001,43.630001,42.420223,83241600
07-03-2019,43.467499,43.610001,43.005001,43.125,41.929222,99185600
08-03-2019,42.580002,43.267502,42.375,43.227501,42.028881,95997600
11-03-2019,43.872501,44.779999,43.837502,44.724998,43.484852,128044000
12-03-2019,45,45.6675,44.842499,45.227501,43.973419,129870400
13-03-2019,45.5625,45.825001,45.23,45.427502,44.167881,124130000
14-03-2019,45.974998,46.025002,45.639999,45.932499,44.658871,94318000
15-03-2019,46.212502,46.8325,45.935001,46.529999,45.239807,156171600
18-03-2019,46.450001,47.0975,46.447498,47.005001,45.701633,104879200
19-03-2019,47.087502,47.247501,46.48,46.6325,45.339462,126585600
20-03-2019,46.557499,47.372501,46.182499,47.040001,45.735664,124140800
21-03-2019,47.505001,49.0825,47.452499,48.772499,47.420128,204136800
22-03-2019,48.834999,49.422501,47.695,47.762501,46.438133,169630800
25-03-2019,47.877499,47.994999,46.650002,47.185001,45.876652,175381200
26-03-2019,47.915001,48.220001,46.145,46.697498,45.402664,199202000
27-03-2019,47.1875,47.439999,46.637501,47.1175,45.81102,119393600
28-03-2019,47.237499,47.389999,46.8825,47.18,45.871788,83121600
29-03-2019,47.4575,47.52,47.134998,47.487499,46.170757,94256000
01-04-2019,47.91,47.919998,47.095001,47.810001,46.484314,111448000
02-04-2019,47.772499,48.615002,47.762501,48.505001,47.160049,91062800
03-04-2019,48.3125,49.125,48.287498,48.837502,47.48333,93087200
04-04-2019,48.697498,49.092499,48.285,48.922501,47.565971,76457200
05-04-2019,49.112499,49.275002,48.982498,49.25,47.884396,74106400
08-04-2019,49.105,50.057499,49.084999,50.025002,48.63789,103526800
09-04-2019,50.080002,50.712502,49.807499,49.875,48.492054,143072800
10-04-2019,49.669998,50.185001,49.544998,50.154999,48.76429,86781200
11-04-2019,50.212502,50.25,49.610001,49.737499,48.358376,83603200
12-04-2019,49.799999,50.035,49.052502,49.717499,48.338917,111042800
15-04-2019,49.645,49.962502,49.502499,49.807499,48.426426,70146400
16-04-2019,49.865002,50.342499,49.639999,49.8125,48.43129,102785600
17-04-2019,49.884998,50.845001,49.6525,50.782501,49.374397,115627200
18-04-2019,50.779999,51.037498,50.630001,50.965,49.55183,96783200
22-04-2019,50.7075,51.235001,50.584999,51.1325,49.714684,77758000
23-04-2019,51.107498,51.9375,50.974998,51.869999,50.43174,93292000
24-04-2019,51.84,52.119999,51.762501,51.790001,50.353954,70162400
25-04-2019,51.7075,51.939999,51.279999,51.32,49.896984,74172800
26-04-2019,51.224998,51.25,50.529999,51.075001,49.658787,74596400
29-04-2019,51.099998,51.4925,50.965,51.1525,49.734138,88818800
30-04-2019,50.764999,50.849998,49.7775,50.1675,48.776451,186139600
01-05-2019,52.470001,53.827499,52.307499,52.630001,51.170673,259309200
02-05-2019,52.459999,53.162498,52.032501,52.287498,50.837662,127985200
03-05-2019,52.7225,52.959999,52.557499,52.9375,51.469639,83569600
06-05-2019,51.072498,52.209999,50.875,52.119999,50.674805,129772400
07-05-2019,51.470001,51.855,50.2075,50.715,49.308769,155054800
08-05-2019,50.474998,51.334999,50.4375,50.724998,49.318485,105358000
09-05-2019,50.099998,50.419998,49.165001,50.18,48.788605,139634400
10-05-2019,49.355,49.712502,48.192501,49.294998,48.112705,164834800
13-05-2019,46.927502,47.369999,45.712502,46.43,45.316422,229722400
14-05-2019,46.602501,47.424999,46.352501,47.165001,46.033794,146118800
15-05-2019,46.567501,47.9375,46.505001,47.73,46.585247,106178800
16-05-2019,47.477501,48.1175,47.209999,47.52,46.38028,132125600
17-05-2019,46.732498,47.724998,46.689999,47.25,46.116756,131516400
20-05-2019,45.880001,46.087502,45.07,45.772499,44.67469,154449200
21-05-2019,46.305,47,46.174999,46.650002,45.531147,113459200
22-05-2019,46.165001,46.427502,45.637501,45.695,44.599045,118994400
23-05-2019,44.950001,45.134998,44.452499,44.915001,43.837761,146118800
24-05-2019,45.049999,45.535,44.654999,44.7425,43.669399,94858800
28-05-2019,44.73,45.147499,44.477501,44.557499,43.488831,111792800
29-05-2019,44.105,44.837502,44,44.345001,43.281425,113924800
30-05-2019,44.487499,44.807499,44.1675,44.575001,43.505913,84873600
31-05-2019,44.057499,44.497501,43.747501,43.767502,42.717785,108174400
03-06-2019,43.900002,44.48,42.567501,43.325001,42.285896,161584400
04-06-2019,43.860001,44.9575,43.630001,44.91,43.832878,123872000
05-06-2019,46.07,46.247501,45.285,45.634998,44.540493,119093600
06-06-2019,45.77,46.3675,45.537498,46.305,45.194427,90105200
07-06-2019,46.627499,47.98,46.442501,47.537498,46.397358,122737600
10-06-2019,47.952499,48.842499,47.904999,48.145,46.990299,104883600
11-06-2019,48.715,49,48.400002,48.702499,47.53442,107731600
12-06-2019,48.487499,48.9925,48.3475,48.547501,47.383137,73012800
13-06-2019,48.674999,49.197498,48.400002,48.537498,47.373379,86698400
14-06-2019,47.887501,48.397499,47.575001,48.185001,47.029331,75046000
17-06-2019,48.224998,48.740002,48.0425,48.4725,47.309937,58676400
18-06-2019,49.012501,50.072498,48.802502,49.612499,48.422592,106204000
19-06-2019,49.919998,49.970001,49.327499,49.467499,48.281075,84496800
20-06-2019,50.092499,50.1525,49.5075,49.865002,48.669041,86056000
21-06-2019,49.700001,50.212502,49.537498,49.695,48.503117,191202400
24-06-2019,49.634998,50.040001,49.5425,49.645,48.454315,72881600
25-06-2019,49.607498,49.814999,48.822498,48.892502,47.719864,84281200
26-06-2019,49.442501,50.247501,49.337502,49.950001,48.751995,104270000
27-06-2019,50.072498,50.392502,49.892502,49.935001,48.737362,83598800
28-06-2019,49.669998,49.875,49.262501,49.48,48.293274,124442400
01-07-2019,50.7925,51.122501,50.162498,50.387501,49.179012,109012000
02-07-2019,50.352501,50.782501,50.34,50.682499,49.46693,67740800
03-07-2019,50.82,51.110001,50.672501,51.102501,49.876862,45448000
05-07-2019,50.837502,51.27,50.724998,51.057499,49.832939,69062000
08-07-2019,50.202499,50.349998,49.602501,50.005001,48.805683,101354400
09-07-2019,49.799999,50.377499,49.702499,50.310001,49.103367,82312000
10-07-2019,50.462502,50.932499,50.389999,50.807499,49.588932,71588400
11-07-2019,50.827499,51.0975,50.427502,50.4375,49.22781,80767200
12-07-2019,50.612499,51,50.549999,50.825001,49.60601,70380800
15-07-2019,51.022499,51.467499,51,51.302502,50.072063,67789600
16-07-2019,51.147499,51.5275,50.875,51.125,49.898819,67467200
17-07-2019,51.012501,51.272499,50.817501,50.837502,49.618217,56430000
18-07-2019,51,51.470001,50.924999,51.415001,50.18187,74162400
19-07-2019,51.447498,51.625,50.59,50.647499,49.432774,83717200
22-07-2019,50.912498,51.807499,50.9025,51.805,50.562515,89111600
23-07-2019,52.115002,52.227501,51.822498,52.209999,50.957798,73420800
24-07-2019,51.9175,52.287498,51.7925,52.1675,50.916313,59966400
25-07-2019,52.2225,52.310001,51.682499,51.755001,50.513714,55638400
26-07-2019,51.869999,52.432499,51.785,51.935001,50.689392,70475600
29-07-2019,52.115002,52.66,52.110001,52.419998,51.16275,86693600
30-07-2019,52.189999,52.540001,51.827499,52.195,50.943157,135742800
31-07-2019,54.105,55.342499,52.825001,53.259998,51.982616,277125600
01-08-2019,53.474998,54.5075,51.685001,52.107498,50.857754,216071600
02-08-2019,51.3825,51.607498,50.407501,51.005001,49.781704,163448400
05-08-2019,49.497501,49.662498,48.145,48.334999,47.175739,209572000
06-08-2019,49.077499,49.517502,48.509998,49.25,48.06879,143299200
07-08-2019,48.852501,49.889999,48.455002,49.759998,48.566551,133457600
08-08-2019,50.049999,50.8825,49.8475,50.857498,49.637737,108038000
09-08-2019,50.325001,50.689999,49.822498,50.247501,49.228706,98478800
12-08-2019,49.904999,50.512501,49.787498,50.119999,49.103779,89927600
13-08-2019,50.255001,53.035,50.119999,52.2425,51.183254,188874000
14-08-2019,50.790001,51.610001,50.647499,50.6875,49.659771,146189600
15-08-2019,50.865002,51.285,49.9175,50.435001,49.412395,108909600
16-08-2019,51.07,51.790001,50.959999,51.625,50.57827,110481600
19-08-2019,52.654999,53.182499,52.5075,52.587502,51.521255,97654400
20-08-2019,52.720001,53.337502,52.580002,52.59,51.523708,107537200
21-08-2019,53.247501,53.412498,52.900002,53.16,52.08215,86141600
22-08-2019,53.297501,53.610001,52.6875,53.115002,52.038063,89014800
23-08-2019,52.357498,53.012501,50.25,50.66,49.632843,187272000
26-08-2019,51.465,51.797501,51.264999,51.622501,50.575821,104174400
27-08-2019,51.965,52.137501,50.8825,51.040001,50.005131,103493200
28-08-2019,51.025002,51.43,50.830002,51.3825,50.340683,63755200
29-08-2019,52.125,52.330002,51.665001,52.252499,51.193047,83962000
30-08-2019,52.540001,52.612499,51.799999,52.185001,51.126915,84573600
03-09-2019,51.607498,51.744999,51.055,51.424999,50.382328,80092000
04-09-2019,52.0975,52.369999,51.830002,52.297501,51.237137,76752400
05-09-2019,53,53.4925,52.877499,53.32,52.238899,95654800
06-09-2019,53.512501,53.605,53.127499,53.314999,52.234005,77449200
09-09-2019,53.709999,54.110001,52.767502,53.5425,52.45689,109237600
10-09-2019,53.465,54.195,52.927502,54.174999,53.076557,127111600
11-09-2019,54.517502,55.927502,54.432499,55.897499,54.764133,177158400
12-09-2019,56.200001,56.605,55.715,55.772499,54.641678,128906800
13-09-2019,55,55.197498,54.255001,54.6875,53.578671,159053200
16-09-2019,54.432499,55.032501,54.389999,54.974998,53.860348,84632400
17-09-2019,54.990002,55.205002,54.779999,55.174999,54.056286,73274800
18-09-2019,55.264999,55.712502,54.860001,55.692501,54.563301,101360000
19-09-2019,55.502499,55.939999,55.092499,55.240002,54.119972,88242400
20-09-2019,55.345001,55.639999,54.3675,54.432499,53.328838,221652400
23-09-2019,54.737499,54.959999,54.412498,54.68,53.571327,76662000
24-09-2019,55.2575,55.622501,54.297501,54.419998,53.316597,124763200
25-09-2019,54.637501,55.375,54.285,55.2575,54.137115,87613600
26-09-2019,55,55.235001,54.7075,54.9725,53.857899,75334000
27-09-2019,55.134998,55.240002,54.32,54.705002,53.595825,101408000
30-09-2019,55.224998,56.145,55.197498,55.9925,54.85722,103909600
01-10-2019,56.267502,57.055,56.049999,56.147499,55.009075,139223200
02-10-2019,55.764999,55.895,54.482498,54.740002,53.630112,138449200
03-10-2019,54.607498,55.240002,53.782501,55.205002,54.08569,114426000
04-10-2019,56.41,56.872501,55.9725,56.752499,55.601803,138478800
07-10-2019,56.567501,57.482498,56.459999,56.764999,55.614052,122306000
08-10-2019,56.455002,57.014999,56.0825,56.099998,54.962532,111820000
09-10-2019,56.7575,56.947498,56.41,56.7575,55.606709,74770400
10-10-2019,56.982498,57.610001,56.825001,57.522499,56.356194,113013600
11-10-2019,58.237499,59.41,58.077499,59.052502,57.855179,166795600
14-10-2019,58.724998,59.532501,58.6675,58.967499,57.771896,96427600
15-10-2019,59.0975,59.412498,58.720001,58.830002,57.637184,87360000
16-10-2019,58.342499,58.810001,58.299999,58.592499,57.404499,73903200
17-10-2019,58.772499,59.037498,58.380001,58.82,57.627388,67585200
18-10-2019,58.647499,59.395,58.572498,59.102501,57.90416,97433600
21-10-2019,59.380001,60.247501,59.330002,60.127499,58.908379,87247200
22-10-2019,60.290001,60.549999,59.904999,59.990002,58.77367,82293600
23-10-2019,60.525002,60.810001,60.305,60.794998,59.562344,75828800
24-10-2019,61.127499,61.200001,60.452499,60.895,59.660313,69275200
25-10-2019,60.790001,61.682499,60.720001,61.645,60.395111,73477200
28-10-2019,61.855,62.3125,61.68,62.262501,61.00008,96572800
29-10-2019,62.2425,62.4375,60.642502,60.822498,59.589283,142839600
30-10-2019,61.189999,61.325001,60.302502,60.814999,59.581936,124522000
31-10-2019,61.810001,62.2925,59.314999,62.189999,60.929054,139162000
01-11-2019,62.384998,63.982498,62.290001,63.955002,62.658272,151125200
04-11-2019,64.332497,64.462502,63.845001,64.375,63.069752,103272000
05-11-2019,64.262497,64.547501,64.080002,64.282501,62.979137,79897600
06-11-2019,64.192497,64.372498,63.842499,64.309998,63.006069,75864400
07-11-2019,64.684998,65.087502,64.527496,64.857498,63.733238,94940400
08-11-2019,64.672501,65.110001,64.212502,65.035004,63.907677,69986400
11-11-2019,64.574997,65.6175,64.57,65.550003,64.413734,81821200
12-11-2019,65.387497,65.697502,65.230003,65.489998,64.354759,87388800
13-11-2019,65.282501,66.195,65.267502,66.1175,64.971405,102734400
14-11-2019,65.9375,66.220001,65.525002,65.660004,64.521835,89182800
15-11-2019,65.919998,66.445,65.752502,66.440002,65.288307,100206400
18-11-2019,66.449997,66.857498,66.057503,66.775002,65.617508,86703200
19-11-2019,66.974998,67,66.347504,66.572502,65.41851,76167200
20-11-2019,66.385002,66.519997,65.099998,65.797501,64.656944,106234400
21-11-2019,65.922501,66.002502,65.294998,65.502502,64.367081,121395200
22-11-2019,65.647499,65.794998,65.209999,65.445,64.310555,65325200
25-11-2019,65.677498,66.610001,65.629997,66.592499,65.438164,84020400
26-11-2019,66.735001,66.790001,65.625,66.072502,64.927185,105207600
27-11-2019,66.394997,66.995003,66.327499,66.959999,65.799294,65235600
29-11-2019,66.650002,67,66.474998,66.8125,65.654366,46617600
02-12-2019,66.817497,67.0625,65.862503,66.040001,64.895241,94487200
03-12-2019,64.577499,64.8825,64.072502,64.862503,63.738155,114430400
04-12-2019,65.267502,65.827499,65.169998,65.434998,64.300735,67181600
05-12-2019,65.947502,66.472504,65.682503,66.394997,65.244087,74424400
06-12-2019,66.870003,67.75,66.824997,67.677498,66.504364,106075600
09-12-2019,67.5,67.699997,66.227501,66.730003,65.573288,128042400
10-12-2019,67.150002,67.517502,66.464996,67.120003,65.956535,90420400
